,Attrition,Prediction
37075,0.0,0.0
4831,0.0,0.0
28476,0.0,0.0
16663,0.0,0.0
19245,0.0,0.0
34385,0.0,0.0
35005,0.0,0.0
59052,1.0,1.0
45289,1.0,0.0
14914,0.0,0.0
71036,1.0,1.0
41056,1.0,1.0
47727,1.0,1.0
56466,1.0,1.0
63581,1.0,1.0
14227,0.0,0.0
36739,0.0,0.0
70425,1.0,1.0
66495,1.0,1.0
46698,1.0,1.0
32987,0.0,0.0
51492,1.0,1.0
43881,1.0,1.0
59981,1.0,1.0
15517,0.0,0.0
68915,1.0,1.0
21758,0.0,0.0
14953,0.0,0.0
39684,1.0,1.0
28564,0.0,0.0
41743,1.0,1.0
1390,0.0,0.0
13752,0.0,0.0
8430,0.0,0.0
48886,1.0,1.0
28257,0.0,0.0
49650,1.0,1.0
72742,1.0,1.0
54182,1.0,1.0
38201,1.0,1.0
20419,0.0,0.0
63220,1.0,1.0
66874,1.0,1.0
13757,0.0,0.0
60344,1.0,1.0
62303,1.0,1.0
43727,1.0,1.0
2331,0.0,0.0
53738,1.0,1.0
34631,0.0,0.0
55630,1.0,1.0
70384,1.0,1.0
71213,1.0,1.0
73957,1.0,1.0
32067,0.0,0.0
17860,0.0,0.0
31577,0.0,0.0
34201,0.0,0.0
5395,0.0,0.0
9166,0.0,0.0
31368,0.0,0.0
6943,0.0,0.0
40182,1.0,1.0
71888,1.0,1.0
401,0.0,0.0
11090,0.0,0.0
3102,0.0,0.0
2550,0.0,0.0
74808,1.0,1.0
52975,1.0,1.0
73759,1.0,1.0
14800,0.0,0.0
57652,1.0,1.0
27471,0.0,0.0
12490,0.0,0.0
64744,1.0,1.0
20954,0.0,0.0
39036,1.0,1.0
70484,1.0,1.0
44309,1.0,1.0
8122,0.0,0.0
55208,1.0,1.0
9833,0.0,0.0
24859,0.0,0.0
24669,0.0,0.0
26106,0.0,0.0
12485,0.0,0.0
26331,0.0,1.0
65495,1.0,1.0
12044,0.0,0.0
28306,0.0,0.0
6467,0.0,1.0
62471,1.0,1.0
31748,0.0,0.0
18174,0.0,0.0
30651,0.0,0.0
48728,1.0,1.0
33207,0.0,0.0
13242,0.0,0.0
32711,0.0,0.0
44058,1.0,1.0
37786,0.0,0.0
29457,0.0,0.0
47974,1.0,1.0
45228,1.0,1.0
12883,0.0,0.0
49974,1.0,1.0
13870,0.0,1.0
64679,1.0,1.0
23888,0.0,1.0
31160,0.0,0.0
31266,0.0,0.0
17536,0.0,0.0
50993,1.0,1.0
13337,0.0,0.0
13357,0.0,0.0
58157,1.0,1.0
66079,1.0,1.0
64198,1.0,1.0
52299,1.0,1.0
1702,0.0,0.0
2020,0.0,0.0
54506,1.0,1.0
57801,1.0,1.0
20325,0.0,0.0
7407,0.0,0.0
1599,0.0,0.0
29387,0.0,0.0
32805,0.0,0.0
30733,0.0,0.0
73904,1.0,1.0
24255,0.0,0.0
47997,1.0,1.0
10769,0.0,0.0
53104,1.0,1.0
70193,1.0,1.0
41705,1.0,1.0
54324,1.0,1.0
29889,0.0,0.0
26056,0.0,0.0
45589,1.0,1.0
66944,1.0,1.0
25857,0.0,0.0
58532,1.0,1.0
62272,1.0,1.0
67678,1.0,1.0
65760,1.0,1.0
57890,1.0,1.0
19480,0.0,0.0
47748,1.0,1.0
64116,1.0,1.0
50261,1.0,1.0
48204,1.0,1.0
44331,1.0,1.0
63749,1.0,1.0
33265,0.0,0.0
73465,1.0,1.0
45472,1.0,1.0
66527,1.0,1.0
20714,0.0,0.0
23565,0.0,0.0
38483,1.0,1.0
15041,0.0,0.0
72159,1.0,1.0
8094,0.0,0.0
58105,1.0,1.0
74037,1.0,1.0
30478,0.0,0.0
61526,1.0,1.0
74947,1.0,1.0
4655,0.0,0.0
40169,1.0,1.0
36254,0.0,0.0
70372,1.0,1.0
17397,0.0,0.0
56002,1.0,1.0
74399,1.0,1.0
59902,1.0,1.0
73825,1.0,1.0
32152,0.0,1.0
7697,0.0,0.0
35558,0.0,0.0
21276,0.0,0.0
9453,0.0,0.0
7682,0.0,0.0
68438,1.0,1.0
44194,1.0,1.0
70368,1.0,1.0
3905,0.0,0.0
18130,0.0,0.0
69817,1.0,1.0
65167,1.0,1.0
10296,0.0,0.0
72876,1.0,1.0
32177,0.0,0.0
44127,1.0,1.0
49089,1.0,1.0
26078,0.0,0.0
8328,0.0,0.0
21995,0.0,0.0
50028,1.0,1.0
48514,1.0,1.0
26616,0.0,0.0
67766,1.0,1.0
5709,0.0,0.0
67299,1.0,1.0
1400,0.0,0.0
61272,1.0,1.0
44679,1.0,1.0
42793,1.0,1.0
43893,1.0,1.0
44734,1.0,1.0
63682,1.0,1.0
4339,0.0,0.0
58690,1.0,1.0
63335,1.0,1.0
57217,1.0,1.0
52597,1.0,1.0
67646,1.0,1.0
41609,1.0,1.0
47224,1.0,1.0
68889,1.0,1.0
38636,1.0,1.0
20386,0.0,0.0
52101,1.0,1.0
39992,1.0,1.0
29137,0.0,0.0
57827,1.0,1.0
16764,0.0,0.0
50030,1.0,1.0
17928,0.0,0.0
65149,1.0,1.0
16076,0.0,0.0
11410,0.0,0.0
7656,0.0,0.0
65135,1.0,1.0
39013,1.0,1.0
73332,1.0,1.0
23308,0.0,0.0
34,0.0,0.0
47110,1.0,1.0
56443,1.0,1.0
8369,0.0,0.0
4094,0.0,0.0
72587,1.0,1.0
58789,1.0,1.0
56105,1.0,1.0
19308,0.0,0.0
2515,0.0,0.0
11721,0.0,0.0
58177,1.0,1.0
47821,1.0,1.0
59273,1.0,1.0
70495,1.0,1.0
3081,0.0,0.0
63781,1.0,1.0
41398,1.0,1.0
71322,1.0,1.0
58738,1.0,1.0
3852,0.0,0.0
56825,1.0,1.0
31118,0.0,1.0
36819,0.0,0.0
31051,0.0,0.0
51054,1.0,1.0
70391,1.0,1.0
48184,1.0,1.0
58972,1.0,1.0
46315,1.0,1.0
17315,0.0,0.0
61147,1.0,1.0
60648,1.0,1.0
10739,0.0,0.0
15006,0.0,0.0
28144,0.0,0.0
40381,1.0,1.0
55933,1.0,1.0
29920,0.0,0.0
63969,1.0,1.0
57974,1.0,1.0
48914,1.0,1.0
66670,1.0,1.0
57126,1.0,1.0
23470,0.0,0.0
65545,1.0,1.0
74378,1.0,1.0
69783,1.0,1.0
20884,0.0,0.0
18110,0.0,0.0
51541,1.0,1.0
51293,1.0,0.0
7849,0.0,0.0
53830,1.0,1.0
5189,0.0,0.0
42851,1.0,1.0
24907,0.0,0.0
38075,1.0,1.0
6561,0.0,0.0
74082,1.0,1.0
20069,0.0,0.0
49817,1.0,1.0
51300,1.0,1.0
31618,0.0,0.0
20219,0.0,0.0
58701,1.0,1.0
47873,1.0,1.0
38906,1.0,1.0
29114,0.0,0.0
43908,1.0,1.0
7776,0.0,0.0
55103,1.0,1.0
8346,0.0,0.0
50440,1.0,1.0
37759,0.0,0.0
68327,1.0,1.0
19490,0.0,0.0
39378,1.0,1.0
12060,0.0,0.0
59741,1.0,1.0
54,0.0,0.0
74157,1.0,1.0
28948,0.0,0.0
55424,1.0,1.0
35662,0.0,0.0
7946,0.0,0.0
40739,1.0,1.0
30806,0.0,0.0
17120,0.0,0.0
14665,0.0,0.0
30938,0.0,0.0
48231,1.0,1.0
67953,1.0,1.0
37916,1.0,1.0
14642,0.0,0.0
38389,1.0,1.0
74135,1.0,1.0
22844,1.0,1.0
48746,1.0,1.0
20279,0.0,0.0
64884,1.0,1.0
65644,1.0,1.0
21854,0.0,0.0
15097,0.0,0.0
70454,1.0,1.0
57943,1.0,1.0
47561,1.0,1.0
70334,1.0,1.0
59706,1.0,1.0
7537,0.0,0.0
39297,1.0,1.0
17343,0.0,0.0
58244,1.0,1.0
21559,0.0,0.0
13578,0.0,0.0
2620,0.0,0.0
37705,0.0,0.0
63120,1.0,1.0
3034,0.0,0.0
12789,0.0,0.0
22346,0.0,0.0
47591,1.0,1.0
17129,0.0,0.0
68115,1.0,1.0
28178,0.0,0.0
16518,0.0,0.0
58580,1.0,1.0
51213,1.0,1.0
40339,1.0,1.0
47397,1.0,1.0
34440,0.0,0.0
37344,0.0,0.0
11081,0.0,0.0
69149,1.0,1.0
51813,1.0,1.0
39350,1.0,1.0
47521,1.0,1.0
35125,0.0,0.0
43226,1.0,1.0
60102,1.0,1.0
39664,1.0,1.0
29215,0.0,0.0
36689,0.0,0.0
19692,0.0,0.0
67197,1.0,0.0
71212,1.0,1.0
71017,1.0,1.0
1562,0.0,0.0
33017,0.0,0.0
31651,0.0,0.0
35543,0.0,0.0
30276,0.0,0.0
12713,0.0,0.0
39790,1.0,1.0
34921,0.0,0.0
2213,0.0,0.0
66358,1.0,1.0
70987,1.0,1.0
17235,0.0,0.0
74074,1.0,1.0
59209,1.0,1.0
64098,1.0,1.0
44224,1.0,1.0
74989,1.0,1.0
49205,1.0,1.0
590,0.0,0.0
26678,0.0,0.0
1301,0.0,0.0
31511,0.0,0.0
45300,1.0,1.0
25716,0.0,0.0
45089,1.0,1.0
62841,1.0,1.0
5113,0.0,0.0
13069,0.0,0.0
13590,0.0,0.0
26906,0.0,0.0
17543,0.0,0.0
28372,0.0,0.0
47985,1.0,1.0
39585,1.0,1.0
27148,0.0,0.0
43978,1.0,1.0
9263,0.0,0.0
46115,1.0,1.0
16543,0.0,0.0
51772,1.0,1.0
59887,1.0,1.0
29953,0.0,0.0
55413,1.0,1.0
23956,0.0,0.0
54783,1.0,1.0
63139,1.0,1.0
8715,0.0,0.0
39247,1.0,1.0
71539,1.0,1.0
40487,1.0,1.0
29505,0.0,0.0
41393,1.0,1.0
25130,0.0,0.0
51167,1.0,1.0
47568,1.0,1.0
60520,1.0,1.0
20793,0.0,0.0
42714,1.0,1.0
30318,0.0,0.0
24596,0.0,0.0
73649,1.0,1.0
23192,0.0,0.0
59461,1.0,1.0
17676,0.0,0.0
39453,1.0,1.0
28201,0.0,0.0
37671,0.0,0.0
9841,0.0,0.0
41089,1.0,1.0
44570,1.0,1.0
59829,1.0,1.0
21081,0.0,0.0
64394,1.0,1.0
73022,1.0,1.0
51416,1.0,1.0
63161,1.0,1.0
55999,1.0,1.0
1083,0.0,0.0
54097,1.0,1.0
69877,1.0,1.0
14513,0.0,0.0
59060,1.0,1.0
40036,1.0,1.0
20857,0.0,0.0
41135,1.0,1.0
68573,1.0,1.0
74505,1.0,1.0
70935,1.0,1.0
33442,0.0,0.0
71051,1.0,1.0
34522,0.0,0.0
15033,0.0,0.0
17149,0.0,0.0
6284,0.0,0.0
58760,1.0,1.0
48132,1.0,1.0
46173,1.0,1.0
37871,1.0,0.0
46960,1.0,1.0
7623,0.0,0.0
26923,0.0,0.0
23326,0.0,0.0
23859,0.0,0.0
37053,0.0,0.0
47075,1.0,1.0
23323,0.0,0.0
28487,0.0,0.0
66887,1.0,1.0
22160,0.0,0.0
54518,1.0,1.0
55885,1.0,1.0
46355,1.0,1.0
44404,1.0,1.0
64388,1.0,1.0
4280,0.0,0.0
72805,1.0,1.0
39612,1.0,1.0
19965,0.0,0.0
73739,1.0,1.0
35675,0.0,0.0
10993,0.0,0.0
72831,1.0,1.0
28535,0.0,0.0
31122,0.0,0.0
44791,1.0,1.0
35540,0.0,0.0
38624,1.0,1.0
11235,0.0,0.0
22518,0.0,0.0
1559,0.0,0.0
28858,0.0,0.0
22630,0.0,0.0
43442,1.0,1.0
49171,1.0,1.0
14177,0.0,0.0
61874,1.0,1.0
2659,0.0,0.0
44395,1.0,1.0
49514,1.0,1.0
4407,0.0,0.0
56402,1.0,0.0
68585,1.0,1.0
15967,0.0,0.0
15414,0.0,0.0
4130,0.0,0.0
43388,1.0,1.0
50259,1.0,1.0
54154,1.0,1.0
64989,1.0,1.0
65438,1.0,1.0
29839,0.0,0.0
10423,0.0,0.0
29806,0.0,0.0
56400,1.0,1.0
62586,1.0,1.0
36325,0.0,0.0
49625,1.0,1.0
42887,1.0,1.0
24020,0.0,0.0
34667,0.0,0.0
54834,1.0,1.0
1649,0.0,0.0
71427,1.0,1.0
40226,1.0,1.0
25721,0.0,0.0
33218,0.0,0.0
54991,1.0,1.0
4852,0.0,0.0
40998,1.0,1.0
49933,1.0,1.0
40227,1.0,1.0
72062,1.0,1.0
36830,0.0,0.0
23221,0.0,0.0
49986,1.0,1.0
16385,0.0,0.0
46230,1.0,1.0
10612,0.0,0.0
65451,1.0,1.0
14377,0.0,0.0
29618,0.0,0.0
46887,1.0,1.0
3930,0.0,0.0
73982,1.0,1.0
35168,0.0,0.0
66524,1.0,1.0
45129,1.0,1.0
71489,1.0,1.0
17885,0.0,0.0
70742,1.0,1.0
28943,0.0,0.0
74784,1.0,1.0
24097,0.0,0.0
71075,1.0,1.0
61575,1.0,1.0
75037,1.0,1.0
36960,0.0,0.0
14524,0.0,0.0
41197,1.0,1.0
38824,1.0,1.0
44655,1.0,1.0
38211,1.0,1.0
60294,1.0,1.0
53664,1.0,1.0
58664,1.0,1.0
14092,0.0,0.0
68168,1.0,1.0
43735,1.0,1.0
43846,1.0,1.0
52244,1.0,1.0
6576,0.0,1.0
58318,1.0,1.0
26629,1.0,1.0
63451,1.0,1.0
46152,1.0,1.0
12471,0.0,0.0
44507,1.0,1.0
68379,1.0,1.0
74888,1.0,1.0
55236,1.0,1.0
57968,1.0,1.0
46508,1.0,1.0
28850,0.0,0.0
16855,0.0,0.0
61785,1.0,1.0
45374,1.0,1.0
56998,1.0,1.0
49444,1.0,1.0
47158,1.0,1.0
71175,1.0,1.0
10530,0.0,0.0
17330,0.0,0.0
4380,0.0,0.0
6425,0.0,0.0
31964,0.0,0.0
53059,1.0,1.0
44358,1.0,1.0
61490,1.0,1.0
6202,0.0,0.0
20698,0.0,0.0
73355,1.0,1.0
27674,0.0,0.0
13570,0.0,0.0
14894,0.0,0.0
24811,0.0,0.0
49043,1.0,1.0
72144,1.0,1.0
30817,0.0,0.0
60516,1.0,1.0
28469,0.0,0.0
13314,0.0,0.0
42308,1.0,1.0
39662,1.0,1.0
10269,0.0,0.0
10744,0.0,0.0
29031,0.0,0.0
28746,0.0,1.0
10101,0.0,0.0
52270,1.0,1.0
62445,1.0,1.0
67202,1.0,1.0
4141,0.0,0.0
57464,1.0,1.0
20616,0.0,0.0
23687,0.0,0.0
36271,0.0,0.0
71429,1.0,1.0
3942,0.0,0.0
38578,1.0,1.0
21690,0.0,0.0
55846,1.0,1.0
181,0.0,0.0
19901,0.0,0.0
55948,1.0,1.0
13699,0.0,0.0
37191,0.0,0.0
42300,1.0,1.0
62923,1.0,1.0
21706,0.0,0.0
75080,1.0,1.0
27703,0.0,0.0
48480,1.0,1.0
8878,0.0,0.0
41553,1.0,1.0
31805,0.0,0.0
40845,1.0,1.0
55803,1.0,1.0
15560,0.0,0.0
26515,0.0,0.0
3724,0.0,0.0
11843,0.0,0.0
33665,0.0,0.0
24678,0.0,0.0
2375,0.0,0.0
57189,1.0,1.0
36392,0.0,0.0
11309,0.0,0.0
18149,0.0,0.0
57763,1.0,1.0
27827,0.0,0.0
38551,1.0,1.0
56414,1.0,1.0
40956,1.0,1.0
12642,0.0,0.0
35234,0.0,0.0
15748,0.0,0.0
73883,1.0,1.0
37811,0.0,0.0
49191,1.0,1.0
54927,1.0,1.0
20819,0.0,0.0
15157,0.0,0.0
56851,1.0,1.0
28080,0.0,0.0
5481,0.0,0.0
41080,1.0,1.0
54835,1.0,1.0
26919,0.0,0.0
70717,1.0,1.0
10075,0.0,0.0
58193,1.0,1.0
46683,1.0,1.0
33668,0.0,0.0
38810,1.0,1.0
23015,0.0,0.0
69755,1.0,1.0
20738,0.0,0.0
6476,0.0,0.0
30398,0.0,0.0
70988,1.0,1.0
20118,0.0,0.0
27583,0.0,0.0
23098,0.0,0.0
37384,0.0,0.0
66853,1.0,1.0
48234,1.0,1.0
66813,1.0,1.0
9427,0.0,0.0
9029,0.0,0.0
20750,0.0,0.0
48753,1.0,1.0
74257,1.0,1.0
17283,0.0,0.0
64054,1.0,1.0
51229,1.0,1.0
22045,0.0,0.0
68887,1.0,1.0
29647,0.0,0.0
51518,1.0,1.0
32256,0.0,0.0
58175,1.0,1.0
33065,0.0,0.0
49074,1.0,1.0
52712,1.0,1.0
73906,1.0,1.0
64322,1.0,1.0
56578,1.0,1.0
18831,0.0,0.0
61525,1.0,1.0
57985,1.0,1.0
4400,0.0,0.0
3614,0.0,0.0
63262,1.0,1.0
470,0.0,0.0
4820,0.0,0.0
5582,0.0,0.0
41733,1.0,1.0
24855,0.0,0.0
3509,0.0,0.0
25464,0.0,0.0
51317,1.0,1.0
14510,0.0,0.0
74326,1.0,1.0
10543,0.0,0.0
2034,0.0,0.0
10840,0.0,0.0
8162,0.0,0.0
44958,1.0,1.0
41260,1.0,1.0
8807,0.0,0.0
729,0.0,0.0
75180,1.0,1.0
24286,0.0,0.0
1916,0.0,0.0
41814,1.0,1.0
58314,1.0,1.0
7777,0.0,0.0
60818,1.0,1.0
72721,1.0,1.0
2235,0.0,0.0
68789,1.0,1.0
44835,1.0,1.0
9391,0.0,0.0
73014,1.0,1.0
51722,1.0,1.0
49024,1.0,1.0
56906,1.0,1.0
62092,1.0,1.0
64737,1.0,1.0
38129,1.0,1.0
8172,0.0,0.0
56183,1.0,1.0
56762,1.0,1.0
17829,0.0,0.0
45506,1.0,1.0
48405,1.0,1.0
57179,1.0,1.0
61032,1.0,1.0
67523,1.0,1.0
49474,1.0,1.0
11708,0.0,0.0
31796,0.0,0.0
18309,0.0,0.0
53641,1.0,1.0
26753,0.0,0.0
31706,0.0,0.0
21445,0.0,0.0
19827,0.0,0.0
47099,1.0,1.0
3387,0.0,0.0
30284,0.0,0.0
65157,1.0,1.0
2201,0.0,0.0
41815,1.0,1.0
33739,0.0,0.0
74259,1.0,1.0
32015,0.0,0.0
46904,1.0,1.0
16756,0.0,0.0
39926,1.0,1.0
70140,1.0,1.0
63015,1.0,1.0
75027,1.0,1.0
34092,0.0,0.0
59641,1.0,1.0
40286,1.0,1.0
17837,0.0,0.0
14679,0.0,0.0
33210,0.0,0.0
10469,0.0,0.0
35963,0.0,0.0
49410,1.0,1.0
29750,0.0,0.0
69446,1.0,1.0
30091,0.0,0.0
67526,1.0,1.0
30739,0.0,0.0
39738,1.0,1.0
44124,1.0,1.0
11686,0.0,0.0
69622,1.0,1.0
61912,1.0,1.0
38928,1.0,1.0
34498,0.0,0.0
26913,0.0,0.0
61605,1.0,1.0
15180,0.0,0.0
52093,1.0,1.0
6989,0.0,0.0
58907,1.0,0.0
49097,1.0,1.0
57976,1.0,1.0
47466,1.0,1.0
73134,1.0,1.0
50300,1.0,1.0
66538,1.0,1.0
58549,1.0,1.0
44266,1.0,1.0
73471,1.0,1.0
33785,0.0,0.0
31335,0.0,0.0
29390,0.0,0.0
63292,1.0,1.0
48793,1.0,1.0
30919,0.0,0.0
43247,1.0,1.0
42455,1.0,1.0
46412,1.0,1.0
16836,0.0,0.0
42643,1.0,1.0
15372,0.0,0.0
29942,0.0,0.0
38378,1.0,1.0
18635,0.0,0.0
13094,0.0,0.0
29172,0.0,0.0
20808,0.0,0.0
16656,0.0,0.0
72459,1.0,1.0
71978,1.0,1.0
42897,1.0,1.0
38446,1.0,1.0
74588,1.0,1.0
42771,1.0,1.0
4104,0.0,0.0
8795,0.0,0.0
22359,0.0,0.0
6732,0.0,0.0
58282,1.0,1.0
75469,1.0,1.0
46480,1.0,1.0
30997,0.0,0.0
58860,1.0,1.0
55124,1.0,1.0
11499,0.0,0.0
65336,1.0,1.0
2123,0.0,0.0
3529,0.0,0.0
49912,1.0,1.0
56609,1.0,1.0
69211,1.0,1.0
72392,1.0,1.0
67545,1.0,1.0
33850,0.0,0.0
67831,1.0,1.0
55400,1.0,1.0
17159,0.0,0.0
10291,0.0,0.0
30217,0.0,0.0
52913,1.0,1.0
19742,0.0,0.0
23340,0.0,0.0
45124,1.0,1.0
60386,1.0,1.0
7369,0.0,0.0
10076,0.0,0.0
18230,0.0,0.0
37221,0.0,0.0
30756,0.0,0.0
73944,1.0,1.0
70807,1.0,1.0
58283,1.0,1.0
11510,0.0,0.0
57796,1.0,1.0
30620,0.0,0.0
5940,0.0,0.0
34210,0.0,0.0
28607,0.0,0.0
9709,0.0,0.0
27759,0.0,0.0
31285,0.0,0.0
35009,0.0,0.0
51219,1.0,1.0
46232,1.0,1.0
1650,0.0,0.0
55386,1.0,1.0
58876,1.0,1.0
60832,1.0,1.0
67613,1.0,1.0
25369,0.0,0.0
21296,0.0,1.0
29242,0.0,0.0
67213,1.0,1.0
52941,1.0,1.0
22807,0.0,0.0
18769,0.0,0.0
42111,1.0,1.0
61104,1.0,1.0
31705,0.0,0.0
27412,0.0,0.0
53846,1.0,1.0
31807,0.0,0.0
68084,1.0,1.0
35059,0.0,0.0
25564,0.0,0.0
35015,0.0,0.0
35783,0.0,0.0
14329,0.0,0.0
30791,0.0,0.0
6149,0.0,0.0
72175,1.0,1.0
45705,1.0,1.0
34505,0.0,0.0
37587,0.0,0.0
55010,1.0,1.0
42487,1.0,1.0
35389,0.0,0.0
28198,0.0,0.0
22401,0.0,0.0
16220,0.0,0.0
23236,0.0,0.0
71871,1.0,1.0
62251,1.0,1.0
36725,0.0,0.0
8843,0.0,0.0
19906,0.0,0.0
63319,1.0,1.0
52451,1.0,1.0
42413,1.0,1.0
15479,0.0,0.0
10427,0.0,0.0
27031,0.0,0.0
68742,1.0,1.0
45667,1.0,1.0
14292,0.0,0.0
24273,0.0,0.0
29698,0.0,0.0
31628,0.0,0.0
61476,1.0,1.0
44024,1.0,1.0
18032,0.0,0.0
14786,0.0,0.0
1828,0.0,0.0
19587,0.0,0.0
69753,1.0,1.0
59913,1.0,1.0
43704,1.0,1.0
65181,1.0,1.0
9299,0.0,0.0
49580,1.0,1.0
770,0.0,0.0
12589,0.0,1.0
8755,0.0,0.0
36402,0.0,0.0
50884,1.0,1.0
72214,1.0,1.0
26017,0.0,0.0
3437,0.0,0.0
47892,1.0,1.0
67624,1.0,1.0
32324,0.0,0.0
52473,1.0,1.0
26208,0.0,0.0
36618,0.0,0.0
9431,0.0,0.0
57843,1.0,1.0
31082,0.0,0.0
61856,1.0,1.0
759,0.0,0.0
14084,0.0,0.0
32108,0.0,0.0
37536,0.0,0.0
58666,1.0,1.0
63336,1.0,1.0
11551,0.0,0.0
39541,1.0,1.0
50262,1.0,1.0
36877,0.0,0.0
26012,0.0,0.0
34793,0.0,0.0
19101,0.0,0.0
40674,1.0,1.0
44190,1.0,1.0
60594,1.0,1.0
56056,1.0,1.0
3997,0.0,0.0
40786,1.0,1.0
31435,0.0,0.0
20577,0.0,0.0
63938,1.0,1.0
46672,1.0,1.0
31129,0.0,0.0
11455,0.0,0.0
43097,1.0,1.0
21923,0.0,0.0
18088,0.0,0.0
21309,0.0,0.0
60,0.0,0.0
12480,0.0,0.0
47844,1.0,1.0
58010,1.0,1.0
4108,0.0,0.0
51159,1.0,1.0
64964,1.0,1.0
37194,0.0,0.0
53165,1.0,1.0
73042,1.0,1.0
10334,0.0,0.0
42486,1.0,1.0
46626,1.0,1.0
25890,0.0,0.0
66669,1.0,1.0
18173,0.0,0.0
38715,1.0,1.0
4836,0.0,0.0
46107,1.0,1.0
66567,1.0,1.0
63064,1.0,1.0
10963,0.0,0.0
64294,1.0,1.0
67664,1.0,1.0
46597,1.0,1.0
34936,0.0,0.0
51969,1.0,1.0
28012,0.0,0.0
46984,1.0,1.0
60471,1.0,1.0
44026,1.0,1.0
47143,1.0,1.0
6206,0.0,0.0
63966,1.0,1.0
61594,1.0,1.0
62881,1.0,1.0
7289,0.0,0.0
44955,1.0,1.0
68506,1.0,1.0
56482,1.0,1.0
37648,0.0,0.0
33743,0.0,0.0
46199,1.0,1.0
64566,1.0,1.0
62648,1.0,1.0
41107,1.0,1.0
55065,1.0,1.0
55832,1.0,1.0
5619,0.0,0.0
58718,1.0,1.0
18446,0.0,0.0
63958,1.0,1.0
17257,0.0,0.0
61269,1.0,1.0
17939,0.0,0.0
35484,0.0,0.0
26055,0.0,0.0
1706,0.0,0.0
32476,0.0,0.0
43694,1.0,1.0
74207,1.0,1.0
61351,1.0,1.0
48959,1.0,1.0
37947,1.0,1.0
23967,0.0,0.0
9239,0.0,0.0
10685,0.0,0.0
42090,1.0,1.0
73954,1.0,1.0
28612,0.0,0.0
30839,0.0,0.0
45709,1.0,1.0
75177,1.0,1.0
48993,1.0,1.0
24375,0.0,0.0
45947,1.0,1.0
16199,0.0,0.0
65604,1.0,1.0
4199,0.0,0.0
72182,1.0,1.0
47063,1.0,1.0
61142,1.0,1.0
11156,0.0,0.0
72417,1.0,1.0
9884,0.0,0.0
62640,1.0,1.0
56104,1.0,1.0
1207,0.0,0.0
22449,0.0,0.0
14107,0.0,0.0
73161,1.0,1.0
59087,1.0,1.0
29446,0.0,0.0
54981,1.0,1.0
75445,1.0,1.0
9284,0.0,0.0
46200,1.0,1.0
415,0.0,0.0
53847,1.0,1.0
32396,0.0,0.0
62340,1.0,1.0
31627,0.0,0.0
24910,0.0,0.0
3340,0.0,0.0
25553,0.0,0.0
53663,1.0,1.0
54152,1.0,1.0
36518,0.0,0.0
42662,1.0,1.0
21894,0.0,0.0
39430,1.0,1.0
1867,0.0,0.0
4336,0.0,0.0
37565,0.0,0.0
34334,0.0,0.0
36077,0.0,0.0
25865,0.0,0.0
19735,0.0,0.0
23210,0.0,0.0
15263,0.0,0.0
63445,1.0,1.0
9504,0.0,0.0
46020,1.0,1.0
63804,1.0,1.0
70979,1.0,1.0
68461,1.0,1.0
32555,0.0,0.0
4212,0.0,0.0
25528,0.0,0.0
22649,0.0,0.0
60076,1.0,1.0
68655,1.0,1.0
19516,0.0,0.0
69500,1.0,1.0
20624,0.0,0.0
18315,0.0,0.0
5966,0.0,0.0
15390,0.0,0.0
42309,1.0,1.0
23919,0.0,0.0
8166,0.0,0.0
53819,1.0,1.0
51824,1.0,1.0
72190,1.0,1.0
53482,1.0,1.0
23500,0.0,0.0
28547,0.0,0.0
50021,1.0,1.0
34781,0.0,0.0
22403,0.0,0.0
28867,0.0,0.0
48857,1.0,1.0
23213,0.0,0.0
8572,0.0,0.0
57420,1.0,1.0
68310,1.0,1.0
5524,0.0,0.0
32038,0.0,0.0
1984,0.0,0.0
73126,1.0,1.0
74391,1.0,1.0
48041,1.0,1.0
55920,1.0,1.0
45928,1.0,1.0
29556,0.0,0.0
75220,1.0,1.0
75164,1.0,1.0
71877,1.0,1.0
4663,0.0,0.0
55664,1.0,1.0
60902,1.0,1.0
15264,0.0,0.0
14696,0.0,0.0
34121,0.0,0.0
20575,0.0,0.0
8142,0.0,0.0
7958,0.0,0.0
41638,1.0,1.0
39634,1.0,1.0
48068,1.0,1.0
35740,0.0,0.0
734,0.0,0.0
63485,1.0,1.0
53818,1.0,1.0
74823,1.0,1.0
71282,1.0,1.0
70497,1.0,1.0
17775,0.0,0.0
16963,0.0,0.0
65422,1.0,1.0
47718,1.0,1.0
67163,1.0,1.0
3237,0.0,0.0
34696,0.0,0.0
16670,0.0,0.0
54385,1.0,1.0
16733,0.0,0.0
11819,0.0,0.0
51090,1.0,1.0
3514,0.0,0.0
12561,0.0,0.0
38758,1.0,1.0
17896,0.0,0.0
10226,0.0,0.0
22808,0.0,1.0
65145,1.0,1.0
20497,0.0,0.0
57823,1.0,1.0
35923,0.0,0.0
29374,0.0,0.0
26253,0.0,0.0
151,0.0,0.0
56318,1.0,1.0
47163,1.0,1.0
19599,0.0,0.0
72477,1.0,1.0
24057,0.0,0.0
65700,1.0,1.0
19491,0.0,0.0
50494,1.0,1.0
11097,0.0,0.0
19812,0.0,0.0
10200,0.0,0.0
8174,0.0,0.0
43366,1.0,0.0
3,0.0,0.0
18866,0.0,0.0
52085,1.0,1.0
60472,1.0,1.0
22384,0.0,0.0
